0,0.79,0,0,0,0,0,0,0.0788813,0,0,0,0,0,0,0.79,0.79,1.58,3.17,0.0186366,1.58,0,0.0419822,0,0,0,0.404652,0,0.00675022,0,0,0,0,0,0,0.0186402,0,0.0065957,0.0103406,0.0231278,0,0,0,0,0.79,0,0,0,0.00640415,0.271,0,0.271,0.135,0,3.257,26,114
0.14,0.14,0.29,0,0,0,0,0,0.115361,0.29,0.14,0.58,0,0,0,0.14,0,0.14,2.35,0.14,0.88,0,0,0.10658,0,0,0,0,0,0,0,0.000535005,0,0,0.0313958,0,0,0.29,0.0056991,0,0.00534675,0,0.0212431,0,0,0.049767,0,0,0,0.204,0.00381837,0.204,0.127,0.102,7.19591,73,441.019
0,0,0,0,1.11,0.0460473,0,0,0.108934,0,0,0,0,0,0.00897409,0,0,0,2.22,0.0576521,3.33,0.0219393,0,0,0,0,0,0,0.028412,0,0,0,0,0,0,0.0153262,0,0,0,0,0.00309284,0,0,0,0.173041,0,0,0,0,0.089276,0,0.784,0.0639261,0,5.687,39,91
0,0.119667,0.402765,0,0,0.25,0,0.25,0,0,0,1.5,0.25,0,0.0485267,0.25,0.5,0,2.5,0,1.5,0,0,0.103432,0,0,0,0,0,0,0.000196224,0.00063524,0,0,0,0.0316445,0.0411504,0.0147497,0.0773782,0,0,0.0773853,0.00602459,0,0,0,0.0126275,0,0.0265047,0,0,0.203,0.203,0,2.866,29.2778,129
0.58,0,0,0,0.266276,0,1.16,0,0,0,0.58,1.11858,0,0.58,0.00853118,0.58,0,0.58,2.92,1.16,1.91536,0,0,0,0,0,0,0,0,0,0,0,0,3.60285e-06,0,0,0,0,0,0,0,0.0302895,0,0,0,0,0,0,0,0.0464036,0,0.09,0.09,0,1.829,9,131.142
0.14,0.14,0.29,0,0,0.118463,0,0,1.17,0.29,0.0308088,0.58,0,0,0,0.14,0,0.14,2.35,0.0804051,1.92874,0,0,0.44,0,0,0,0.0531632,0,0,0.00228659,0,0.0347178,0.00291069,0,0.0153872,0.0417896,0.29,0,0,0,0,0,0,0,0,0,0.037614,0.00634518,0.204,0.015313,0.111107,0.127,0.102,2.962,73,378.422
0.14,0.14,0.29,0,0,0,0.0543856,0,0.0762569,0.29,0.14,0.58,0,0.10953,0,0.211299,0,0.14,2.35,0.14,0.88,0,0,0.44,0,0.0678864,0,0.0123534,0,0,0,0,0,0,0,0,0,0.29,0.00127266,0.0207679,0,0,0,0,0,0,0.00177473,0,0,0.204,0,0.204,0.127,0.102,2.962,73,400
0,0.165756,0.58,0,0.367767,0,0.58,0,0,0.330516,0,0.58,0,0.0918552,0,0.58,0,0,1.76,0,1.17857,0.0610907,0,0,0,0,0,0,0,0,0.000758209,0,0,0,0,0,0,0,0,0,0,0,0.0343807,0,0,0,0,0.00498292,0,0,0,0.829,0.227487,0.143388,2.529,8,86
0.25,0.25,0,0,0.411663,0.0298682,0,0,0.25,0.75,0,1.51,0,1.26,0,0,0.5,0.0284413,2.05731,0.036879,1.01,0,0,0.0911633,0,0,0.117292,0.0221666,0,0,0,0,0.25,0.00120732,0,0,0,0,0,0,0,0,0.0104506,0,0,0,0,0,0,0.082,0,0.041,0.124,0.124,3.181,32,550.275
0.00753566,0,0,0,6.25,0,3.12,0,0,0,0.118952,3.12,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0.000467816,0,0,0,0,0,0,0,3.96397e-06,0,0,0,0,0,0,2.95024e-07,0.00298699,0,0,0.00655471,0,0,0,0,0,0,0,0,0,9.428,60,265.813
0,0.57,0.57,0,1.14,0.0692036,2.28,0,0,0.57,0,0.57,0,0,0,0,0,0.57,3.42,0,1.14,0,0,0,0.00128757,0,0,0.00142034,0,0,0,2.03294e-06,0,5.57207e-06,0,0,0,0.00500168,0,0,5.26721e-06,0,0,0,0.0355322,0,0,0,0.00180343,0.081,0,0.487,0,0.081,16.217,147,373
0,0.17,0,0,0,0,0.17,0.223701,0,0.17,0.0405857,0.52,0,0.0781495,0,0,0.17,0.7,0.88,0.0259555,0.7,0.0318203,0.35,0,0.225562,0.109176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293892,0,0.0329157,0,0,0,0,0.002555,0.0395214,0.0122286,0.044504,0.028,0.085,0.057,0.229,3.564,39,417
0,0,0.47,0,0.95,0,0,0,0.099084,0,0,0,0,0,0,0.530791,0.95,0.220911,1.77944,0,1.4867,0,0.95,0,0,0,0,0,0,0.00441132,0.00044685,0,0.0324105,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0.133,0.066,0.401,0.267,0,4.98071,61,350.837
0.131932,0.0447655,0.57,0.0246915,0.379135,0.57,2.28,0,0,0.57,0.0459834,0.57,0,0,0.105818,0,0.241707,0.57,3.42,0,1.14,0,0,0,0,0,0,0,0,0.00911051,0,0,0,5.69033e-06,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0.000101821,0,0.081,0,0.487,0.16676,0.081,16.217,147,373
0,0.34,0.69,0,0.34,0,0.17,0,0,0.51,0.17,0,0.251497,0,0.17,0.17,0,0.86,0.34,0.0635915,0.51,0,0,0,0,0,0,0,0,0,0.00128399,0,0,0,0.02097,0,0.0421156,0.0166443,0.00564788,0.0454993,0,0.0148567,0,0,0,0,0,0,0,0.0939753,0.0067757,0.605419,0.205163,0.026,6.364,126.995,942
0,0.57,0.57,0,1.14,0.57,2.28,0,0,0.57,0,0.57,0.0892148,0,0.129003,0.431174,0,0.57,2.10518,0,1.18465,0,0,0,0.00240724,0,0,0,0,0.0211515,0.000212327,0,0,7.92282e-06,0,0,0,0,0,0.0539489,0,0,0.0270785,0.000361206,0.57,0,0,5.97203e-05,0,0.081,0.00122597,0.487,0.249055,0.081,16.217,147,373
0,1.63,0,0,0,0,3.27,0.0541584,0,0.354637,0,0,0,0,0.0365231,1.63,1.63,0,0,0.0853903,1.63,0.0108805,0,0,0,0,0,0,8.97892e-05,0,0,2.21172e-07,0,0,0,0,1.63,0,0,0.0258034,0,0,0.0537178,9.46999e-05,0,0,9.19704e-06,0,0,0.36,0,0.54,0.18,0.18,14.818,140,163
0,0,0.195549,0,0.29,0.0753525,0.14,0,0.58,0,0.29,0,0,0,0,0.414952,0,1.46,1.38358,0,0,0,0,0,0,0,0,0.0100026,0,0,0.0146144,0,0,0,0,0.0151853,0.29,0,0.00145563,0,0.000348829,0.0366338,0,0,0,0,0,0,0,0.0844674,0,0.764,0.140389,0.0981325,4.979,45,295.51
0,0.38,0.76,0,0.38,0,0.19,0,0,0.57,0.19,0,0.19,0,0.19,0.19,0,0.95,0.19,0.19,0.95,0,0,0,0,0,0,0,0.00190601,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.00618053,0,0.00112058,0,0,0,0.632,0.154896,0.09,6.789,132,222.767
0.4,0,0.6,0,0.2,0.6,0.2,0.6,0.2,0.277008,0.0658661,1.2,0,0,0,0.4,1.61,0.12283,2.21,0.261803,2.62,0,0.2,0.6,0,0,0.127766,0,0.000432714,0,0,6.8861e-05,0,0,0,0,0,0,0,0.00817393,0,0,0,0,0.246637,0,0,0,0,0.0759149,0,1.453,0.129,0.0207622,6.25695,49.6493,513
0,0,0,0,0.116216,0,0.015096,0,0.91,0.173135,0,0,0,0,0,0,0,0,1.65029,0,2.75,0,0,0,0,0,0,0,0,0,0,0.000364347,0,0,0.0805713,0,0,0,0.00885139,0.0108296,0,0,0,0,0,0,0,0,0,0.132,0,0.531,0,0,2.9,28,87
0,0,0.15,0,0.3,0,0.15,0,0.61,0.494995,0.0693055,0,0,0,0,0.92,0,1.53,0.61,0,0,0,0,0,0,0,0,0.0203134,0,0,0,0,0,0,0,0.0201153,0.3,0,0,0.0133617,0,0,0,0,0,0,0,0,0,0.083,0,0.732,0.753,0.02,5.058,112.621,1128
0.0773502,0.52,0.52,0,0.100659,0,0,0,0,0,0,0,0,0,0.0418415,0.52,0,0,1.25165,0,0,0,0,0,0.217943,0,0.0988469,0,0.030284,0,0,0,0,0.00280676,0,0,0.0436756,0,0,0.00980497,0,0,0.015982,0,0,0.0934124,0.00366153,0,0,0.192,0,0.867,0,0,4.2645,23.9593,131
0,0,0.85,0,0.42,0.0880739,0,0,0,0,0,0,0,0.0669519,0,0.490682,0,0,2.14,0.058439,1.62739,0,0,0,0,0,0,0,0,0,0.000301232,0,0.0502149,0,0.0242592,0,0,0.0344714,0.0232262,0,0,0,0,0,0.42,0.13456,0,0,0,0.159,0.009931,1.117,0,0.0637371,1.206,37.3001,117
0.18,0,0.18,0,1.57,0.36,0.06,0.06,0.146709,0.266934,0.0367018,0.54,0.3,0.148045,0,0,0.435465,0.279715,4.48,0.188553,1.15,0.117385,0.84,0.06,0,0,0,0,0.0282843,0,0.00238197,0.00298179,0,0.00880201,0,0,0,0,0.0335942,0,0.0225341,0,0.06,0,0.06,0,0,0.0101436,0.01,0.052,0,0.01,0.134862,0,1.733,12,442
0.1,0.031302,0.73,0,0.2,0.1,0.219916,0.62,0.1,0.31,0.31,1.04,0,0,0,0.1,1.14,0.31,1.84841,0.93,2.92,0,0,0.2,0.0682552,0.013971,0,0,0,0,2.7156e-05,0,0,0,0,0,0.1,0,0.1,0.1,0,0,0.0053742,0,0.138431,0.00564372,0.00194606,0,0,0.163,0,0.785,0.065,0,9.70354,93.3718,374.941
0,0,0,0,0,0,5.4,0,0,0.0678445,0.0488569,0.28975,0,0,0.0496254,5.4,0,0.9,1.8,0,0.9,0,0,0,0,0,0,0,0,0.000483968,0,2.13744e-10,0,0,0,0,0.0627509,0,0,0,0,5.50368e-05,0,0,0,0,0,0,0,0,4.0357e-07,0.841,0.0280682,0.413324,24.785,295,347
0.17,0.0626124,0.71,0,0.578178,0.17,0.17,0.89,0.17,0.323768,0.35,1.61,0,0,0,0,1.79,0.119717,1.97,1.61,4.12,0.198928,0.100464,0.35,0,0,0.0528101,0.00187692,0,0,0,4.74067e-06,0,0,0.00789162,0,0,0,0,0.17,0,0.0689832,0,0.000396986,0,0,0,0,0,0.115,0,1.158,0.057,0,5.163,63,599
0.08,0.17,0.34,0,1.46,0.17,0.08,0,0.25,0.17269,0,1.37,0,0.08,0,0.196768,0.08,0.08,3.43,0.0748065,0.77,0,0.08,0.17,0,0,0,0.00846049,0,0,0,0.000909661,0,0.00143469,0,0,0.0261682,0.0108899,0,0,0.00381409,0,0,0,0,0,0.00178004,0,0,0.077,0.00937956,0.348,0.103,0.0229846,5.392,62.6249,1456
0,0.0867703,0,0,1.15,0,0.23,0.23,0,0.46,0,0.69,0.23,0,0,0,0.69,0.250869,1.77334,0,1.84,0.0146241,0.231232,0.23,0,0,0,0,0,0.0330551,0,0,0,0,0.174846,1.15,0.0452414,0,0,0,0,0,0.0103473,0,0,0,0,0,0,0.036,0.036,0.841,0.036,0,1.862,52,285
0.066186,0,0.39,0,0.78,0.0349007,0,0.06,0.06,0.249817,0.13,0.469611,0.13,0,0,0,0.156429,0,0.32,0.0338786,0.06,0.0208078,0,0,0.362337,0,0.28066,0.0353858,0,0.06,0,0,0,0,0,0,0,0,0.0217467,0,0,0.0938614,0.00833295,0,0,0,0,0,0,0.032,0.00615449,0,0.032,0,4.65209,15,240
0,0,0,0,0,0,0,1.05,0,0,0.52,1.05,0.52,0,0,1.05,0,0,3.7,1.05,1.05,0,0.0987715,0.52,0,0.0112299,0,0,0,0,0,0,0,0,0,0,0,0,0.000323847,0,0.000335063,0,0.000691701,0.0014326,0,0,0,0.00631206,0,0,0,0.702,0.263,0.0448924,6.487,47,266
0.133715,0,0.32,0,0.64,0.64,0.32,0.64,0,0.242294,0,0.32,0.32,0,0.0310265,0.32,0.32,0.174238,2.27,0.200591,3.24,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0.00175228,0,0,0.105,0,0.532772,0.157,0,1.494,10,139
0.54,0,0.54,0.0834006,1.63,0,0,0.18987,0,0,0,0.54,0,0,0,0.54,0.54,0.382783,2.17,0,5.97,0,0.54,0,0,0.00382483,0,0.00359439,0,0,0,0,0,0,0,0,0,0,0,0.0328183,0,0,0,0,0,0,0,0.00444089,0.0184008,0,0.0117344,0.715,0.318,0,2.345,22,129
1.63,0,1.63,0,0,0,0,0,1.63,0,0.0179263,0,0,0,0,0.0157842,0.0104754,0,3.27,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212001,0,0,0,0.00428228,0,0.0117037,0,0,0,0.0992528,0,0,0,0,0.0353583,0.759,0.253,0,2,16,36
0,1.32,0.349743,0,0,0.0757211,0,0.194499,0.37,0.400624,0.0142512,0.39171,0,0,0,0,0.37,0.358075,2.45,0,0.94,0,0.0988139,0.18,0,0,0.18,0,0,0,0,0,0,0.00307512,0.0168005,0,0,0.0543443,0.0212095,0.0130572,0.00589001,0,0,0,0,0.23961,0.00244285,0,0.0153063,0.0679871,0,0.242,0.231783,0.0129428,14.4661,35,244
0.35,0,0.35,0,0.35,0.104328,0.35,1.41,0,0,0.0907488,0.863646,0,0,0.0105628,0.22993,0.13558,0,5.3,2.82,2.82,0,0,0,0,0,0,0,0,0.00463116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764781,0,0,0,0,0,0,0.411,0,0,2.917,60,213
0.34,0.00510627,0.253978,0,1.03,0,2.41,0.34,0,1.72,2.06,1.10182,0.68,0,0.276905,0,0.0782287,3.44,4.13,0,2.06,0,0.0378845,0,0,0,0,0,0,0,0,0,0,0,6.12344e-05,0,0,0,0,0.0800492,0,0,0,1.09269e-07,0,0,0,0,9.84893e-06,0.116,0,0,0,0,1.888,6,26.0041
0,1.32,0.56,0.0375717,0,0.94,0,0.37,0.37,0.75,0,0.684417,0,0,0,0,0.37,0,2.45,0.0679748,1.5563,0,0,0.18,0,0,0.18,0,0.00436404,0,0,0,0,0,0,0,0.0508054,0,0,0,0,0.06859,0,0.00180009,0,0,0,0,0,0.121063,0.0784436,0.295,0.131912,0,2.542,9.28184,439.398
0.64,0,0.64,0,1.28,0,0.64,0,0,0,0,0.857312,0,0,0,0.64,0.221104,0,1.28,0,3.2,0,0.0862,0,0,0.0056209,0,0,0.00348002,0,0,0,0,0,0,0,0,0.0173316,0,0,0,0.0218807,0,0,0,0,0,0,0,0,0,0.551,0.459,0.113212,12.1424,22,119
0,0,0.514428,0,0.65,0.0915937,0.32,0.32,0,0,0,0.563693,0.32,0.0433683,0,0.32,0.32,0,2.28,0,3.26,0.0326366,0,0.32,0.0348477,0,0.0923351,0.00324792,0,0,0,0,0,0,0,0,0,0.0349768,0,0,0,0,0,0,0.32,0,0,0,0,0.106,0,0,0.159,0,1.494,10,260.038
0.64,0.197443,0.64,0.104319,0.366512,0,0.291338,0.287745,0,0,0,0.64,0,0.0936851,0,0.64,0.64,0,1.28,0,2.56,0,0.64,0,0,0.0295006,0,0,0,0.00695525,0,0,0,0,0,0,0,0.0181797,0,0.0400461,0,0,0,0,0.571311,0,0.00702215,0,0,0.0734627,0,0.765721,0.268984,0,2.333,22,119
0,0,0.56,0,0,0.18,0,0,0.0200102,1.32,0,0.75,0.75,0.18,0,0.18,0,0,0.94,0,0,0.00611854,0.18,0,0.0834099,0.0500004,0,0,0,0,0,0,0,0,0.0124841,0.0715682,0,0,0,0.0151421,0,0,0,0,0,0.0808663,0,0.00196928,0.0145696,0.14,0,0.07,0.07,0.0018616,2.616,23,191
0,0,0,0.1319,0.128917,0,0,0.0278352,0.91,0,0,0,0,0,0,0.0670734,0,0,0.91,0,2.75,0,0,0.0567307,0.173845,0.0159492,0,0,0,0,0,0,0,0.000684265,0,0,0.106857,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0.532,0,0.0138966,3.56883,28,87
0,0,0,0,0,0,0.00680249,0,0.0527342,0,0,1.81,0,0,0,0,0,0.0899945,0,0,1.81,0.00097362,0,0,0,0,0,0.0119261,0,0,0,0,0,0,0,0.0481976,0,0,0.0137395,0,0,0,0,0,0,0,0,0,0.00462267,0,0.014194,0.309,0,0,1.333,12.4518,56
0.055533,0,0,0,1.29,0.43,0.43,0,0,0,0,0.51646,0.43,0,0,0.43,0.233525,0.43,1.72,0,0.86,0.00669987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108347,0,0,0,0,0,0,0,0,0.00125324,0,0.129,0,0.129,0,0.010164,5.8,23.3817,116
0,0,0.86,0,0.43,0,0,0.119218,0,0,0.0261047,0,0.163183,0,0,0.401755,0,0,2.17,0.076364,1.3,0,0,0,0,0,0,0,0,0,0.00111196,0,0,0,0,0.0375536,0,0.0540655,0.0137424,0,0.0194174,0.161288,0,0,0.176092,0.207075,0,0,0.0446279,0.161,0,1.133,0,0.0394356,1.2,6,114
0,0.68,0.34,0.116026,0.34,0.0655699,0,0,0,0.506499,0.0156029,0.68,0.235982,0,0,0.34,0,1.37,1.72,0.025969,1.03,0,0,0,0,0.090172,0,0,0,0,0,0,0,0,0,0.0381655,0.0722016,0,0.048291,0,0,0.0279437,0,0.368016,0,0.252671,0,0,0,0.055,0,0.718,0.163781,0,3.718,61,264
0,0,0.16,0.157523,0.16,0,0.16,0.242389,0.65,0.16,0.16,0.472998,0,0.158465,0,1.64,0,0.205939,0.82,0,0,0.140636,0,0,0,0,0,0,0,0,0,0,0.0991124,0,0,0,0.0911468,0.0294094,0.0045096,0.16,0,0,0.00598741,0,0,0,0,0,0,0.066,0,0.906,0.130638,0,5.289,52,1116
0.18,0,0.18,0,1.57,0.36,0.06,0.112816,0.098233,0.205676,0.06,1.22262,0.3,0.06,0,0,0.72,0.06,4.49,0.24,1.09,0,0.338445,0.0412358,0,0,0,0,0.00701399,0,0,0,0,0,0,0.020319,0,0,0,0,0,0,0.00208448,0.0120636,0.06,0.033892,0,0,0.01,0.052,0,0.01,0.167,0,1.74,12,442
0,0.11,0.23,0,0.58,0.34,0.11,0.159318,0.34,0.204453,0.23,0.92,0.46,0,0,0.46,0.23,0.185461,0.58,0,0.58,0,0.11,0,0,0,0,0.0165379,0,0,0,0,0,0,0,0.0357389,0.17887,0.0170067,0,0,0,0.11843,0.11,0,0,0,0,0,0.0181308,0.139611,0,0.322,0.118383,0.018,4.36931,71.9075,389
0,0,0,0,0,0,0,0,0,0,1.23,0.527783,0,0,0,0.233825,0.0695688,0,1.68706,0,0.908662,0,0,0.0916509,0,0.0613323,0,0,0,0.0298041,0.000543232,5.76576e-05,0,0,0,0,0,0.143745,0,0,0,0.0837011,0,0,0.00745765,0,0,0,0,0.17846,0,0.15162,0,0,1.357,5,19
0,0,0,0,0.145942,0,0.91,0,0,0.91,0,0.478664,0,0,0,0,0,0,0,0.109864,0.216706,0,0.0469735,0,0,0,0,0,0.00429129,0.0139608,7.37094e-05,2.47508e-05,0,0,0,0,0.170747,0,0,0.00669695,0.00365181,0,0,0,0,0.0901263,0,0,0.0455534,0.134,0,0.672,0.269,0,4.35,31,87
0,0.117517,0.264091,0,0,0,0,0,0,0,0,1.31,0,0.050579,0,0,0.0303343,0.207761,1.31,0,5.26,0.00147368,0,1.31,0,0.0310024,0,0,0.0231221,0.0183614,0,0,0,0,0,0.0342292,0,0,0,0,0,0,0.00370274,0,0,0.0244874,0,0,0,0.0851224,0,0,0.0992293,0,4.818,25,53
0,0.0414439,0.459526,0,0,0.93,0.0614377,0.18,0.091919,0.75,0,0.402934,0,0.0268214,0.055228,0,0.37,0,2.44,0,0.93,0,0,0.18,0.0742648,0,0.238818,0,0,0,0,0,0,0.00137715,0,0,0,0,0.034993,0.0150282,0,0,0,0,0,0,0,0,0,0.08,0,0.268,0.107,0.017362,2.57788,42,251
0,1.32,0.56,0,0,0.94,0,0.18,0.37,0.75,0,2.07,0,0,0,0,0.0925464,0,2.45,0.0294229,0.94,0,0,0.18,0,0.058569,0.18,0,0,0,0,0,0,0,0.0369044,0,0,0,0,0.00442962,0,0,0.0147269,0.00655397,0,0,0.00785207,0,0,0.08,0,0.241,0.107,0,2.623,35,593.486
0,0.370314,0.32,0,0.65,0.0774665,0.32,0.32,0.0390917,0,0,0.824532,0.32,0.121948,0.019129,0.32,0.150628,0,1.58114,0,0.810115,0.0569961,0,0.32,0,0,0,0,0,0,0,0,0.0148033,0,0,0,0,0.0403106,0,0,0,0.0981151,0,0.00897213,0.32,0,0,0,0,0.0957063,0,1.10909,0.157,0,1.494,53.2467,139
0.0770585,0,0.306563,0.345767,0,0,0.0165346,0.67,0,0.165438,0.0115686,0,0.251829,0,0,0,0,0,0,0,0,0.111709,0.027702,0,0,0,0,0,0,0.0834012,0.00205609,0.00146766,0,0.00218609,0,0.0103442,1.34,0,0,0,0.325043,0,0.0160556,0,0.277467,0,0.00120832,0,0.17,0.511,0.020494,0.136773,0,0,4.617,27,217
0,0.62,1.24,0,0.31,0.0778397,0,0,0,0,0,0.62,0,0,0,0.31,0,1.24,2.49,0,1.24,0,0,0,0,0,0,0.00437517,0.0127471,0,0,0,0,0,0,0.0256103,0,0.0181012,0.010614,0,0,0,0,0,0.104166,0.0414961,0,0,0,0.0198635,0.00953143,1.152,0,0,4.592,42.575,116.907
0,0,0.228549,0,0,0,0,0.0447213,0.014597,0,0,0.568261,0,0.0330038,0,0,0,0,0,0,0,0,0,0,0,0.096917,0,0.0172253,0,0,0,0,0.0319023,0,0,0,0.0753624,0,0,0,0.00921718,0,0,0,0,0,0,0,0.0162215,0,0,0,0,0,1.266,4,19
0.155266,0,0.318537,0,0,0,0,0.67,0,0.67,0,0,0,0,0,0,0.115943,0,0,0,0.365567,0,0,0.0740375,0,0,0,0,0,0,0,0,0,0,0.0438888,0,0.0563324,0,0,0,0,0,0.0248137,0,0,0.119597,0,0,0.0423718,0.511,0.0284435,0.511,0.122811,0,4.617,27,217
0,0,0,0,0,0,0,0.0424885,0,0,0,0,0,0,0,0,0,0,0,0,0.444447,0,0,0,0,0,0,0,0,0,0,0,0.0376062,0.00342453,0,0,0,0,0,0,0.00790671,0,0,0,0.166754,0,0.00183151,0.0712006,0,0,0,0,0,0.00864249,1.266,4,127.551
0.0978503,0,0.255604,0.52,0.17,0,0.248273,0,0.69,0.17,0.17,0,0.151074,0,0,1.74,0.0457742,0.69,1.04,0,0.17,0,0,0,0.17,0,0.0997392,0,0,0,0,0,0,0.17,0.144256,0,0.34,0.0143297,0,0.17,0,0,0.0141706,0,0,0,0.00164155,0,0,0.072,0,0.754,0.681,0,13.4239,52,967
0,1,1,0,2,0.118661,0.238077,0,0,0,0.0576776,0.48619,0,0,0,0,2,0.192314,2,0,4,0,0.227554,1,0,0,0,0,0,0.000542197,0,2.63026e-05,0,0,0,0.00420657,0,0.0169287,0,0,0,0.0170024,0,0,0,0,0,0,0,0,0,0.415391,0.137,0,2.538,11,218.655
0,0,0,0,0.360571,0,0,0,0.0896471,0,0.0196697,0,0,0,0,1.05,1.05,0,3.15,0,1.262,0,0,0,0.232684,0,1.01754,0,0,0,0.000302178,0,0,0,0.0436188,0,0,0,0,0,0.0177762,0.0467304,0,0.0259117,0.788525,0,0,0,0,0.351,0,0.351,0.175,0,3.343,18.9866,278.846
0,0,0.16,0.16,0.32,0.0520855,0.16,0,0.65,0.16,0.16,0,0,0.0698609,0,2.13,0,0.65,0.98,0,0,0.0853897,0,0,0.49,0,0,0,0.0096611,0,0,0,0,0,0,0.16,0.32,0,0,0.16,0,0,0,0,0,0,0.000916048,0,0,0.089,0,0.693,0.67,0,5.80512,52,1030
0,0,1.53,0,0.14093,0,0,0,0.0239438,0,0.0168678,0,0,0.0808525,0,0,0,0,2.09167,0,0,0.0910393,0,0,0,0,0,0,0,0,0,0.000157899,0,0,0,0,0,0,0,0,0,0.0634592,0,0,0.0946329,0,0.00272137,0,0,0,0.004345,1.434,0,0.0455151,7.055,75,127
0,0,1.31,0,0,0.0657362,0.0126229,0,0,0,0,1.31,0,0,0.0279207,0,0,0,1.37516,0,0.627402,0,0,1.31,0,0,0.00730314,0,0,0,0,0,0.0197239,0,0,0.0152075,0.0356391,0,0,0,0.00234138,0,0.00434507,0,0.0357431,0,0.00246834,0,0,0,0,0,0.201,0,4.5,25,54
0,0,0,0,0,0,0,0,0,0.0907295,0.00669843,0,0,0,0,1.28,0,0,3.84,0,0.922352,0,0,0,0,0.159796,0,0,0.0976386,0.108949,0.00970141,0,0,0,0,0.0754258,0,0,0,0.00945735,0,0.106988,0.0268433,0,1.28,0,0,0,0,0,0,0.23,0.0323954,0,5.538,41,72
0,0,0.320225,0,0,0,0.0216294,0,0,0,0,0.47,0,0,0,0.105466,0.47,0,0.94,0,0.47,0,0.0324383,0,0,0,0,0.00799323,0,0,0,0,0,0,0,0,0,0.0189843,0,0,0,0,0,0,0.47,0,0,0,0,0.072,0,0.157677,0,0,1.48,11,77
0.25,0.0383327,0,0.216088,0.51,0.51,0.108724,0,0.25,0.243381,0.25,0,0.25,0.0692778,0.0230346,0,0.25,0,2.38279,0.19324,0.25,0.204568,0.138353,0.103065,0,0,0,0.0213661,0,0,0.00019884,0,0.0221613,0,0,0,0,0,0,0,0,0.0656162,0,0,0.0316562,0,0,0,0,0.041,0,0.209,0.209,0,2.776,75,211
0.279823,0,0.73,0,0.36,0,0,0,0,0,0,0.73,0,0,0,0.36,0.73,0,1.09,0,1.46,0.0875885,0.36,0,0,0,0,0,0,0.00552386,0,0,0,0,0.084318,0,0,0.00459661,0.0170895,0.0193174,0,0,0.0149143,0,0,0,0,0,0,0,0,0.604,0.181,0,3.787,58,356
0.0681172,0,0.64,0,1.93,0,0,0,0,0,0,1.29,0,0,0,1.29,0.64,0,1.93,0,2.58,0,0.64,0.0286188,0,0,0.0533049,0,0,0,0,0,0,0,0,0.0307992,0.0242572,0,0.00691865,0.0308914,0,0,0,0,0.114324,0,0,0.00251761,0.0404382,0.0515125,0.00374673,0.462,0.37,0,2.44,22,122
0,0,0.340317,0,0,0,0,1.29,0,0.43,0,0,0,0,0,0.43,0,1.73,0.43,0,0.43,0.00430042,0,0,0,0.121774,0,0,0.00367006,0,0.0197098,0.00585017,0.065837,0,0.100288,0.43,0.0294487,0,0,0,0,0,0.0155264,0,0,0,0.000227089,0,0,0.124,0,0.31,0.062,0,7.39613,8,65
0.0994692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13641,0.078766,0,3.84,0,3.84,0.0279237,0,0,0.151358,0.0288983,0,0,0,0,0,0,0,0,0.0246279,0,0,0.0244653,0,0,0,0,0,0,1.28,0,0,0.0375057,0,0,0,0.23,0.23,0,2.00153,41,72
0,0.0114529,0.272628,0.079897,0,0.0651987,0.6,0,0.139478,0.367434,0.6,0,0,0.00940709,0.0645493,0,0,1.21,1.82,0,0,0,0,0,0.0283463,0,0,0,0.00675494,0,0,0,0,0,0,0,0,0.0360555,0,0,0,0,0,0,0,0.00392727,0.000190221,0,0,0.095,0,0,0,0,7.62691,11,38
0,0,0.537804,0,0.65,0.65,0.32,0.32,0,0,0.0404451,0.32,0.32,0,0.0284122,0.216233,0.32,0,2.28,0,3.25,0,0.167304,0.175992,0,0,0,0.00681168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198654,0.0483109,0,0.00196137,0,0.106,0,0.405127,0.159,0,1.494,10,139
0,0,1.29,0,0,0,0,0,0,0,0,1.29,0.072347,0,0,0,0.0231119,0,1.29,0,0.502702,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0.0255788,0,0,0,0,0,0,0.00644641,0,0,0,0,0,0,0.0126197,0,0.198,0,4.23,25,55
0.125179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156652,1.28,0,0,3.84,0,3.84,0,0,0,0.10423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173665,0,0,0,0,1.28,0,0,0,0,0.0534178,0,0.23,0.0630902,0,5.538,41,72
